url,primary_keyword,search_intent,title,h1,meta_description,h1_alignment,description_alignment,on_page_action,target_source
https://hacecuentas.com/pt-pt/trabalho,Trabalho em Portugal,calculo,Trabalho em Portugal — calculadoras de salário e subsídios,Trabalho,"Salário líquido, retenção na fonte, subsídios de férias e de Natal, subsídio de refeição, férias, feriados e baixas: as contas do recibo de vencimento…",0.5,0,alineado,title-canonico
https://hacecuentas.com/pt-pt/trabalho/ferias-baixas-e-licencas,"Férias, feriados, baixas e licenças em Portugal",informacional,"Férias, feriados, baixas e licenças em Portugal",Marque a ausência e veja quem paga cada dia.,"Quantos dias de férias tem por lei, quantos dias úteis e feriados há no período que quer marcar, quanto paga a Segurança Social numa baixa médica ou numa…",0,0.4,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt-pt/trabalho/salario-liquido,Salário líquido Portugal 2026,calculo,Salário líquido Portugal 2026: IRS e Segurança Social,Do salário bruto ao que entra na conta.,"Calcule o salário líquido em Portugal 2026: 11% de Segurança Social, retenção de IRS pelos escalões em vigor, subsídio de refeição e subsídios de férias.",0.25,1,alineado,title-canonico
https://hacecuentas.com/pt/blog/ipca-julho-2026-quanto-voce-perdeu,IPCA de julho de 2026,informacional,IPCA de julho de 2026: 0.07% — quanto você perdeu e como,IPCA de julho de 2026: 0.07% — quanto você perdeu e como se proteger,"A inflação (IPCA) de julho de 2026 foi 0.07% (IBGE). Acumulado no ano 3.4%, 12 meses 4.4%. Quanto o seu poder de compra perdeu e como se proteger.",1,1,alineado,title-canonico
https://hacecuentas.com/pt/casa,Energia da casa,calculo,"Energia da casa: consumo, conta e kWh | Hacé Cuentas",Energia da casa,"Calcule o consumo de energia da casa, entenda a conta de luz e compare o gasto dos aparelhos em kWh e reais com referências do Brasil.",1,1,alineado,title-canonico
https://hacecuentas.com/pt/casa/energia-da-casa,Consumo de energia da casa,calculo,"Consumo de energia da casa: geladeira, kWh e conta de luz",Descubra qual cômodo está puxando sua conta para cima.,"Calcule o consumo da geladeira em kWh, a conta de luz com bandeira tarifária e quanto você economiza trocando por um eletrodoméstico A+++, numa página.",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/casa/obra-e-manutencao,"Custo de obra por m² (CUB), tijolos e aço por m² de laje",calculo,"Custo de obra por m² (CUB), tijolos e aço por m² de laje","Compre por etapa, não por ansiedade.","Calculadoras de obra: custo por m² com o CUB, tijolos por m² de parede, aço por m² de laje, brita para drenagem e custo de mudança com frete e embalagem.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/casa/plantar-e-reduzir-impacto,Calendário de plantio mês a mês e colheita da horta,informacional,Calendário de plantio mês a mês e colheita da horta,Plante o que faz sentido no seu clima e no seu espaço.,"Calendário de plantio do hemisfério sul mês a mês, colheita esperada da horta em kg/m², poda de roseiras por zona e pegada de carbono do seu evento.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dados-inss-irrf-2026,Tabelas INSS e IRRF 2026,informacional,"Tabelas INSS e IRRF 2026: faixas, alíquotas e deduções",INSS e IRRF sem precisar decifrar a tabela.,"Consulte as faixas, alíquotas, deduções e limites do INSS e IRRF em 2026, com fontes oficiais e data da última atualização.",0.5,0.75,alineado,title-canonico
https://hacecuentas.com/pt/dados-ipca-brasil-historico,IPCA Brasil: série histórica mensal e acumulado 2026,informacional,IPCA Brasil: série histórica mensal e acumulado 2026,IPCA Brasil: série histórica mensal e acumulado,"Tabela do IPCA (inflação oficial do Brasil) mês a mês: variação mensal, acumulado no ano (3.2%) e em 12 meses (4.72%). Dados do IBGE/BCB.",0.86,0.57,alineado,title-canonico
https://hacecuentas.com/pt/dados-salario-minimo-brasil-2026,Salário mínimo 2026 no Brasil,informacional,"Salário mínimo 2026 no Brasil: R$ 1.621,00","Salário mínimo 2026 no Brasil: R$ 1.621,00","Salário mínimo 2026 no Brasil: R$ 1.621,00 por mês, R$ 54,033 por dia e R$ 7,368 por hora. O que ele reajusta (INSS, FGTS, seguro-desemprego).",1,1,alineado,title-canonico
https://hacecuentas.com/pt/dinheiro,Dinheiro e impostos no Brasil,calculo,Dinheiro e impostos no Brasil — calculadoras e guias,Dinheiro,"Imposto de renda, Simples Nacional, investimentos, câmbio, imóveis e herança: contas de dinheiro no Brasil, feitas com a tabela vigente e o artigo de lei…",0.33,0.67,alineado,title-canonico
https://hacecuentas.com/pt/dinheiro/alugar-um-imovel,Alugar um imóvel,calculo,"Alugar um imóvel: quanto custa entrar, ficar e sair antes?",O aluguel não começa na primeira mensalidade.,"Calcule o custo real do aluguel: entrada com caução, fiador ou seguro-fiança, aluguel + condomínio por mês, multa proporcional por sair antes do prazo (art.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dinheiro/comprar-em-dolar-iof,Comprar em dólar,calculo,"Comprar em dólar: quanto custa de verdade com IOF, spread",Quanto o dólar custa quando a fatura chega?,"Calcule o custo real de gastar no cartão no exterior, mandar dinheiro para fora, comprar moeda em espécie ou pedir de site internacional, com IOF, spread…",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/pt/dinheiro/comprar-um-imovel,Comprar imóvel,informacional,Comprar imóvel: quanto preciso ter e quanto pago por mês?,"Veja a casa, a chave e todos os números entre elas.","Simule a compra do imóvel de ponta a ponta: entrada, uso do FGTS pelo SFH e MCMV, parcela pelo SAC ou pela Tabela Price, ITBI, escritura e registro…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dinheiro/heranca-e-familia,"Herança, divórcio e pensão",calculo,"Herança, divórcio e pensão: quanto custa acertar isso?",Separe a partilha do custo de fazer a partilha.,"Calcule o custo de um inventário extrajudicial ou judicial, o ITCMD sobre herança e doação, a partilha no divórcio conforme o regime de bens e o valor…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dinheiro/imposto-de-renda,Imposto de Renda 2026,informacional,Imposto de Renda 2026: quem declara e quanto paga ou recebe,Descubra se você paga ou recebe — e por quê.,"Simule o Imposto de Renda 2026: declaração simplificada ou completa, imposto a pagar ou restituir, lotes da restituição, day trade na B3 e DARF de cripto.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dinheiro/investir-renda-fixa,"Poupança, CDB, Tesouro ou FII",informacional,"Poupança, CDB, Tesouro ou FII: onde rende mais depois","Compare o que sobra, não a taxa da propaganda.","Compare poupança, CDB, Tesouro Selic, Tesouro IPCA+, FII e previdência privada com IR regressivo, IOF dos 30 primeiros dias, custódia da B3 e a dedução…",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/dinheiro/simples-nacional,Simples Nacional,informacional,Simples Nacional: em que anexo eu caio e quanto pago de DAS?,Não aplique a alíquota da tabela direto no faturamento.,"Descubra o anexo do seu CNPJ (I a V), o Fator R da sua folha, a faixa do RBT12, a alíquota efetiva real e o valor do DAS do mês.",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/futebol-brasileiro-hoje,Futebol brasileiro hoje,informacional,"Futebol brasileiro hoje: jogos, resultados e tabela","Futebol brasileiro, hoje","Jogos de hoje, resultados, próximos jogos, horários locais e classificação do futebol brasileiro, com resultados recentes e agenda dos próximos 14 dias.",1,1,alineado,title-canonico
https://hacecuentas.com/pt/matematica,"Matemática — geometria, trigonometria e estatística",informacional,"Matemática — geometria, trigonometria e estatística",Matemática,"Geometria, trigonometria, estatística e probabilidade com a fórmula à mostra: área de um triângulo pelos três lados, volume de cone, seno, cosseno…",0.25,0.75,alineado,title-canonico
https://hacecuentas.com/pt/matematica/converter-medidas,"Conversor de torque, velocidade e medida de pneu",calculo,"Conversor de torque, velocidade e medida de pneu",Converta sem perder a relação entre as unidades.,"Conversores de medidas: torque em Nm, lb·ft e kg·m, velocidade em km/h, mph e nós, diâmetro real do pneu e quintal métrico para tonelada, numa página só.",0,0.6,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/matematica/estatistica-e-probabilidade,"Desvio padrão, combinações e probabilidade binomial em uma",informacional,"Desvio padrão, combinações e probabilidade binomial em uma",Veja a distribuição antes de resumir tudo em um número.,"Média, variância e desvio padrão (populacional ou amostral) de um conjunto de dados, permutações e combinações de n elementos tomados k a k…",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/matematica/geometria-e-trigonometria,"Área, volume e trigonometria",calculo,"Área, volume e trigonometria: como calcular a sua figura",Desenhe o que você sabe. Calcule o que falta.,"Área de um triângulo pelos três lados (fórmula de Heron), volume e área de um cone, e seno, cosseno e tangente de um ângulo com os lados de um triângulo…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/matematica/resolver-contas,"Regra de três, MDC e MMC, diluição e queda livre",calculo,"Regra de três, MDC e MMC, diluição e queda livre",Não dê só a resposta. Mostre o caminho.,"Calculadoras de regra de três, MDC e MMC, diluição C1V1=C2V2, energia cinética, queda livre, empuxo de Arquimedes e gramas em moles, numa página só.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/quando-joga-brasil-copa-2026,Quando joga o Brasil na Copa do Mundo 2026? Próximo jogo,informacional,Quando joga o Brasil na Copa do Mundo 2026? Próximo jogo,🇧🇷 Quando joga o Brasil na Copa do Mundo 2026?,"Veja o calendário do Brasil na Copa do Mundo 2026, com datas, horários, resultados e o caminho completo que a seleção percorreu no torneio.",0.75,0.5,alineado,title-canonico
https://hacecuentas.com/pt/trabalho,Trabalho e CLT no Brasil,calculo,Trabalho e CLT no Brasil — calculadoras e guias,Trabalho,"Salário líquido, rescisão, férias, 13º e aposentadoria do INSS, calculados com a tabela vigente do INSS e do IRRF e o artigo da CLT que se aplica em cada…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/pt/trabalho/aposentadoria-inss,Aposentadoria INSS,informacional,Aposentadoria INSS: quando posso me aposentar e quanto vou,Qual regra leva você primeiro à aposentadoria?,"Simule todas as regras da EC 103/2019 num só lugar: idade, pontos, idade progressiva, pedágio de 50% e de 100%, aposentadoria especial e professor.",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/pt/trabalho/beneficios-do-governo,Bolsa Família e abono PIS/PASEP,calculo,Bolsa Família e abono PIS/PASEP: tenho direito e de quanto,Descubra onde vale a pena bater à porta.,"Calcule o valor do Bolsa Família pela regra da Lei… Consultá bolsa família e abono pis/pasep: tenho direito e de quanto con datos, herramientas y fuentes…",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/trabalho/ferias-e-decimo-terceiro,Férias e 13º salário 2026,calculo,Férias e 13º salário 2026: quanto vou receber e quando cai,Veja em quais meses seu dinheiro muda.,"Calcule as férias com o 1/3 constitucional, o abono da venda de 10 dias, os descontos de INSS e IRRF e as duas parcelas do 13º salário em 2026.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/trabalho/quanto-custa-contratar,Quanto custa contratar,calculo,"Quanto custa contratar: CLT, Simples, doméstica ou PJ?",O salário é só a primeira camada.,"Calcule o custo real de ter alguém trabalhando pra você: INSS patronal de 20%, RAT, terceiros, FGTS de 8%, provisões de 13º e férias + 1/3, encargos…",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/trabalho/rescisao-clt,Rescisão CLT 2026,calculo,Rescisão CLT 2026: quanto vou receber ao ser demitido,Abra o envelope da sua saída.,"Calculadora de rescisão CLT 2026: saldo de salário, aviso prévio proporcional, 13º e férias + 1/3, multa de 40% do FGTS e parcelas do seguro-desemprego.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/trabalho/salario-liquido,Salário líquido CLT 2026,calculo,Salário líquido CLT 2026: quanto cai na conta após descontos,Do bruto ao que cai na conta.,"Calculadora de salário líquido CLT 2026: INSS progressivo, IRRF com redutor e dependentes, adicional noturno, DSR, vale-transporte e consignado.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/validar-cnpj,Validar CNPJ e Gerar CNPJ Válido Online Grátis,calculo,Validar CNPJ e Gerar CNPJ Válido Online Grátis,Validar CNPJ e gerar CNPJ válido,"Valide um CNPJ e verifique o dígito verificador na hora, ou gere um CNPJ válido para testes. 100% no seu navegador, sem enviar dados. Grátis, sem cadastro.",1,0.5,alineado,title-canonico
https://hacecuentas.com/pt/validar-cpf,Validar CPF e Gerar CPF Válido Online Grátis,calculo,Validar CPF e Gerar CPF Válido Online Grátis | Hacé Cuentas,Validar CPF e gerar CPF válido,"Valide um CPF e confira os dígitos verificadores na hora, ou gere um CPF válido para testes. Descubra a região fiscal pelo 9º dígito.",1,0.5,alineado,title-canonico
https://hacecuentas.com/pt/veiculos,Veículos no Brasil,calculo,"Veículos no Brasil — calculadoras de custo, IPVA",Veículos,"O que o carro realmente custa por mês: combustível pela regra dos 70%, IPVA de São Paulo, Paraná e Santa Catarina sobre a tabela FIPE, seguro…",0.5,0,alineado,title-canonico
https://hacecuentas.com/pt/veiculos/custo-do-carro,Quanto custa ter um carro por mês,informacional,"Quanto custa ter um carro por mês: combustível, IPVA",Quanto seu carro custa parado e rodando?,"Some tudo o que o carro tira do seu bolso: combustível (álcool ou gasolina pela regra dos 70%), IPVA de SP, PR e SC sobre a tabela FIPE, seguro…",0.6,0.2,alineado,title-canonico
https://hacecuentas.com/pt/vida,Cálculos do dia a dia,calculo,Cálculos do dia a dia | Hacé Cuentas,Cálculos do dia a dia,"Qual é o número para decidir melhor no dia a dia?. Consultá cálculos do dia a dia con datos, herramientas y fuentes para Brasil.",1,1,alineado,title-canonico
https://hacecuentas.com/pt/vida/aprender-e-passar,"Média do ENEM, nota para passar e média escolar",calculo,"Média do ENEM, nota para passar e média escolar",Transforme a nota que falta em sessões possíveis.,"Calculadora de média ponderada do ENEM (nota de corte do SiSU), média escolar do ensino médio, quanto preciso para passar e aulas de idiomas por semana.",0.2,1,alineado,title-canonico
https://hacecuentas.com/pt/vida/capacidade-custo-e-consumo,"Custo por token, bitrate de streaming e bateria em horas",informacional,"Custo por token, bitrate de streaming e bateria em horas","Vai caber, durar ou custar quanto?","Custo de API por token (ChatGPT, Claude, Gemini), bitrate para streaming, autonomia de bateria em horas, PC gamer por FPS e tempo de transferência USB.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/vida/comida-para-receitas-e-festas,Churrasco: gramas de carne por pessoa e porções de festa,calculo,Churrasco: gramas de carne por pessoa e porções de festa,Monte a mesa antes de ir ao mercado.,"Gramas de carne por pessoa no churrasco, porções de bolo por forma, hambúrgueres e sushi por convidado e conversor de cups para gramas nas receitas.",0,0.83,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/vida/decisoes-e-calculos-do-dia-a-dia,"Sódio na dieta DASH, ELO do xadrez e proteína vegana",calculo,"Sódio na dieta DASH, ELO do xadrez e proteína vegana",Coloque duas opções na mesma régua.,"Calculadora de sódio diário na dieta DASH, variação de ELO no xadrez e combinação de aminoácidos para proteína vegana completa, numa página só.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/pt/vida/treino-e-desempenho,"Calculadora de 1RM, IMC, macros e pace",calculo,"Calculadora de 1RM, IMC, macros e pace: treino e resultado",Treine forte sem apagar a recuperação.,"Calcule seu 1RM no supino, agachamento e terra, IMC pela tabela da OMS, macros para cutting ou bulking, TMB e pace de natação e corrida, numa página só.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py,Calculadoras Paraguay 2026,calculo,"Calculadoras Paraguay 2026 — IRP, IPS, aguinaldo, IVA","Las cuentas de todos los días, en guaraníes.","16 calculadoras gratis para Paraguay: salario neto, aguinaldo, IPS, IRP, IVA 10% y 5%, indemnización. Datos oficiales 2026.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/automotor,Autos en Paraguay,informacional,"Autos en Paraguay — importación, transferencia y patente",Automotor,"Importación, transferencia, patente municipal y gasto de combustible: lo que cuesta traer, poner a tu nombre y usar un auto en Paraguay.",0,0.5,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/automotor/tener-auto,Auto en Paraguay,comparacion-comercial,"Auto en Paraguay: costo de importar, transferir, patentar",¿Cuánto cuesta tener el auto?,"Cuánto cuesta un auto en Paraguay de punta a punta: arancel e IVA de importación sobre el CIF, gastos de transferencia ante escribano, patente municipal…",0.5,1,alineado,title-canonico
https://hacecuentas.com/py/calculadoras,Todas las calculadoras de Paraguay,calculo,Todas las calculadoras de Paraguay — 15 gratis,Calculadoras de Paraguay,"Catálogo completo de 15 calculadoras online gratis para Paraguay: aguinaldo, IPS, salario mínimo, IRP, IVA, indemnización, guaraní.",0.67,0.67,alineado,title-canonico
https://hacecuentas.com/py/finanzas,Finanzas en Paraguay,comparacion-comercial,"Finanzas en Paraguay — dólar, remesas y plazo fijo",Finanzas,"Cotización del dólar, el euro y el peso, costo real de una remesa, rendimiento de un plazo fijo e inflación del IPC: qué pasa con tus guaraníes.",0.5,0,alineado,title-canonico
https://hacecuentas.com/py/finanzas/guaranies,Dólar hoy en Paraguay,informacional,Dólar hoy en Paraguay: cotización en guaraníes y remesas,¿Cuánto vale tu plata en guaraníes?,"Cotización del dólar, euro y peso argentino en guaraníes hoy: cuánto llega de una remesa, cuánto rinde un plazo fijo y cuánto se licuó por inflación.",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/finanzas/presupuesto-familiar-y-viajes,Cuota alimentaria y presupuesto familiar en Paraguay 2026,calculo,Cuota alimentaria y presupuesto familiar en Paraguay 2026,¿Alcanza para vivir y viajar?,"Calculadora de cuota alimentaria orientativa en Paraguay, gasto mensual en colectivo y presupuesto para seguir el Mundial 2026 desde Paraguay.",0,0.83,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/futbol-paraguayo-hoy,Fútbol paraguayo hoy,informacional,"Fútbol paraguayo hoy: partidos, resultados y tablas","Fútbol paraguayo, hoy","Partidos de hoy, resultados, próximos encuentros, horarios locales y tablas actualizadas del fútbol paraguayo, con resultados recientes y agenda…",1,1,alineado,title-canonico
https://hacecuentas.com/py/impuestos,Impuestos en Paraguay,calculo,"Impuestos en Paraguay — calculadoras IRP, IRE e IVA",Impuestos,"IRP, IRE, IVA y tributos municipales resueltos con las tasas de la Ley 6380/19 y el umbral de no incidencia que decide si realmente te toca pagar.",0.5,0,alineado,title-canonico
https://hacecuentas.com/py/impuestos/cuanto-pago,Impuestos en Paraguay,informacional,"Impuestos en Paraguay: IRP, IRE, IVA y aportes de quien",¿Cuánto pagás según cómo ganás?,"Cuánto pagás de IRP según la escala del 8%, 9% y 10%, el umbral de no incidencia, el IRE del 10% sobre la renta empresarial, el IVA del 10% y 5%…",0,0,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/trabajo,Trabajo y sueldos en Paraguay,calculo,Trabajo y sueldos en Paraguay — calculadoras laborales,Trabajo,"Sueldo neto, horas extras, aguinaldo, vacaciones, liquidación final y aportes al IPS, resueltos con el salario mínimo vigente y el artículo del Código…",0.33,0,alineado,title-canonico
https://hacecuentas.com/py/trabajo/dias-y-notas,Días hábiles y feriados Paraguay 2026 y promedio de notas,calculo,Días hábiles y feriados Paraguay 2026 y promedio de notas,"Días, jornal y constancias","Calculadora de días hábiles con los feriados de Paraguay 2026 y calculadora de promedio de notas del MEC en escala 1 a 5, reunidas en una sola página.",0.14,1,alineado,title-canonico
https://hacecuentas.com/py/trabajo/ips,IPS Paraguay,comparacion-comercial,IPS Paraguay: cuánto aportás y qué te cubre,¿Cuánto aportás y qué te devuelve el IPS?,"El aporte obrero del 9% y el patronal del 16,5% al IPS, el costo real de un empleado, los requisitos de la jubilación ordinaria, anticipada…",0.5,0.5,alineado,title-canonico
https://hacecuentas.com/py/trabajo/liquidacion-final,Liquidación final Paraguay 2026,calculo,Liquidación final Paraguay 2026: indemnización y preaviso,¿Cuánto te pagan al salir?,"Calculá tu liquidación final en Paraguay 2026: indemnización de 15 jornales por año, preaviso del art. 87, aguinaldo proporcional y vacaciones no gozadas.",0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/py/trabajo/sueldo-neto,Salario mínimo Paraguay 2026,calculo,Salario mínimo Paraguay 2026: jornal diario y sueldo neto,Salario mínimo Paraguay 2026: Gs. 3.044.000,El salario mínimo en Paraguay 2026 es Gs. 3.044.000 al mes y el jornal diario Gs. 117.077. Calculá tu sueldo neto con el descuento del IPS del 9%.,1,1,alineado,title-canonico
https://hacecuentas.com/py/vivienda,Vivienda en Paraguay,informacional,"Vivienda en Paraguay — crédito, escritura y gastos",Vivienda,"Crédito Che Róga Porã, gastos de escritura, comisión inmobiliaria, impuesto inmobiliario y factura de la ANDE: todo lo que cuesta comprar y sostener…",0.5,0,alineado,title-canonico
https://hacecuentas.com/py/vivienda/casa-propia,Comprar casa en Paraguay,comparacion-comercial,"Comprar casa en Paraguay: cuota Che Róga Porã, escritura",¿Cuánto cuesta de verdad la casa propia?,"Cuánto cuesta realmente la casa propia en Paraguay: la cuota del crédito Che Róga Porã al 6,5% o 9,9%, los gastos de escrituración, la comisión…",0.33,0.67,alineado,title-canonico
https://hacecuentas.com/py/vivienda/organizar-un-evento,"Cuánta carne y bebida por persona para un asado, Paraguay",calculo,"Cuánta carne y bebida por persona para un asado, Paraguay",Organizá el evento mesa por mesa,"Calculá cuánta carne por persona necesitás para el asado y cuántas bebidas comprar para tu evento o fiesta en Paraguay, todo en una sola página.",0,0.8,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/que-sueldo-necesito,Qué sueldo necesito para...? Calculadoras 2026,calculo,¿Qué sueldo necesito para...? Calculadoras 2026,¿Qué sueldo necesito para...?,"Qué sueldo necesitás para alquilar, comprar un auto, sacar un crédito, mantener una familia o vivir del monotributo.",0.5,0.25,alineado,title-canonico
https://hacecuentas.com/recategorizacion-monotributo-julio-2026,Recategorización Monotributo,calculo,Recategorización Monotributo: vence 5 de agosto 2026,¿Tenés que cambiar de categoría?,Calculá tu categoría para la recategorización del monotributo que vence el 5 de agosto de 2026.,0,1,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud,Salud — calculadoras y guías,calculo,Salud — calculadoras y guías | Hacé Cuentas,Entendé tu cuerpo sin perderte en resultados.,"Calculá IMC, peso, calorías, crecimiento y otras medidas de salud con referencias profesionales, límites claros y orientación para interpretar resultados.",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/calorias-de-los-alimentos,"Cuántas calorías tiene lo que como? Calorías, macros",informacional,"¿Cuántas calorías tiene lo que como? Calorías, macros",¿Qué tiene realmente lo que comés?,"Buscá un alimento y mirá cuántas calorías aporta tu porción, cómo se reparten entre proteínas, carbohidratos y grasas, qué índice y carga glucémica…",0.33,0.33,alineado,title-canonico
https://hacecuentas.com/salud/calorias-quemadas,Cuántas calorías quemé entrenando? Calculadora,calculo,¿Cuántas calorías quemé entrenando? Calculadora,¿Cuánto quemaste de verdad?,"Calculá las calorías que quemaste en cualquier actividad: caminar, correr, bici, natación, fútbol, pádel, pesas, yoga, escaleras o tareas de casa.",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/crecimiento-infantil,Está bien el peso y la altura de mi hijo? Percentiles,informacional,¿Está bien el peso y la altura de mi hijo? Percentiles,¿Está creciendo bien tu hijo?,"Percentil de IMC para la edad con las tablas CDC, percentil de peso con las curvas OMS, estimación de la talla adulta y peso máximo de la mochila escolar.",0.5,0.17,alineado,title-canonico
https://hacecuentas.com/salud/cuanto-dormir,Cuántas horas tengo que dormir y a qué hora acostarme,comparacion-comercial,¿Cuántas horas tengo que dormir y a qué hora acostarme?,La hora de levantarte define cuándo empieza la noche.,"Las horas de sueño que te corresponden por edad según el consenso NSF/AASM, cuánto te falta si dormís menos, y a qué hora conviene acostarte…",0.2,0.4,alineado,title-canonico
https://hacecuentas.com/salud/frecuencia-cardiaca,"Cuál es mi zona de frecuencia cardíaca? Zonas, FC máxima",calculo,"¿Cuál es mi zona de frecuencia cardíaca? Zonas, FC máxima","Entendé tu pulso. Entrená con un rango, no a ciegas.","Calculá tus 5 zonas de entrenamiento por Karvonen y por porcentaje de FC máxima, tu frecuencia cardíaca máxima con Tanaka, Fox y Gellish comparadas…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/fuerza-y-gimnasio,Cuánto peso levanto y cuánto descanso,informacional,¿Cuánto peso levanto y cuánto descanso?,Progresá la carga sin perder la técnica.,"Tu 1RM con Epley, Brzycki y Lombardi, la escalera de cargas por porcentaje, tu score Wilks, el descanso entre series y cuántas horas necesita cada…",0,0.33,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/grasa-corporal,"Cuánta grasa corporal tengo? Método Marina, pliegues y FFMI",informacional,"¿Cuánta grasa corporal tengo? Método Marina, pliegues y FFMI",Dos cuerpos pueden pesar lo mismo y estar compuestos distinto.,"Estimá tu porcentaje de grasa corporal por circunferencias (método de la Marina de EE.UU.), por pliegues cutáneos (Jackson-Pollock), tu índice…",0,0.71,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/habitos,"Cuánto alcohol, sol y pantalla me hacen bien",calculo,"¿Cuánto alcohol, sol y pantalla me hacen bien?",Medí el hábito. Entendé el riesgo. Elegí mejor.,"Calculá tu alcohol en sangre estimado frente al límite de la ley 24.449, los minutos de sol seguros según tu fototipo, tu ventana de ayuno intermitente…",0,0.4,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/macros,"Cómo reparto mis macros? Calculadora de proteína, carbos",calculo,"¿Cómo reparto mis macros? Calculadora de proteína, carbos","Los macros son un reparto, no tres metas aisladas.","Pasá tus calorías diarias a gramos de proteína, carbohidratos y grasa según la dieta o el objetivo: balanceada, alta en proteína, low carb, keto, paleo…",0.4,0.2,alineado,title-canonico
https://hacecuentas.com/salud/nutrientes-diarios,"Cuánto necesito por día? Calcio, hierro, magnesio, fibra",calculo,"¿Cuánto necesito por día? Calcio, hierro, magnesio, fibra",La variedad se puede revisar sin contar cada miligramo.,"Tu cantidad diaria recomendada de calcio, hierro, magnesio, fibra y vitamina D según edad, sexo, embarazo o lactancia — y tus topes de sodio, azúcar…",0,0.67,refuerzo-visible-automatico,title-canonico
https://hacecuentas.com/salud/peso-en-el-embarazo,Aumento de peso en el embarazo,calculo,Aumento de peso en el embarazo: calculadora por semana,¿Cuánto peso es esperable subir en cada semana?,"Calculá el rango orientativo de aumento de peso para tu semana de embarazo según tu IMC previo. Incluye curva, rango total y fuentes médicas.",0.33,1,alineado,title-canonico
https://hacecuentas.com/salud/peso-ideal-imc,Calculadora de IMC y rango de peso saludable según la OMS,calculo,Calculadora de IMC y rango de peso saludable según la OMS,Calculadora de IMC y rango saludable según tu altura,"Calculá tu IMC y un rango de peso saludable según tu altura. Incluye tabla OMS, cintura/altura y fórmulas históricas opcionales. Gratis y privado.",0.67,1,alineado,title-canonico
https://hacecuentas.com/salud/plan-de-carrera,Me anoté a una carrera,informacional,Me anoté a una carrera: ¿cuántas semanas de plan necesito?,"La carrera se prepara por bloques, no acumulando kilómetros al azar.","Cuántas semanas de entrenamiento necesitás para 5K, media maratón o maratón según tu nivel, con qué pico de kilómetros semanales, qué tiempo podés hacer…",0.5,0,alineado,title-canonico
https://hacecuentas.com/salud/proteina,Cuánta proteína tengo que comer por día? Gramos,calculo,¿Cuánta proteína tengo que comer por día? Gramos,"Tu proteína diaria, llevada al plato.","Calculá tus gramos de proteína diarios según tu peso, tu edad y tu objetivo: mantenimiento, ganar músculo o bajar grasa.",0.2,0.4,alineado,title-canonico
